WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL
16,Miami,Sony Ericsson Open,3/25/2015,Premier,Outdoor,Hard,1st Round,3,Riske A.,Lucic M.,43,59,1130,871,6,4,6,0,,,2,0,Completed,1.44,2.62,1.42,2.8,1.44,2.62,1.41,3.13,1.5,3.15,1.42,2.79
16,Miami,Sony Ericsson Open,3/25/2015,Premier,Outdoor,Hard,1st Round,3,Watson H.,Rodina E.,41,96,1189,606,3,6,6,1,7,5,2,1,Completed,1.28,3.5,1.28,3.4,1.36,3,1.37,3.26,1.38,3.5,1.33,3.21
16,Miami,Sony Ericsson Open,3/25/2015,Premier,Outdoor,Hard,1st Round,3,Parmentier P.,Bertens K.,95,71,619,791,4,6,6,2,6,3,2,1,Completed,2,1.72,1.82,1.9,2,1.73,2.06,1.84,2.07,2.11,1.94,1.83
16,Miami,Sony Ericsson Open,3/25/2015,Premier,Outdoor,Hard,1st Round,3,Vesnina E.,Dulgheru A.,62,72,831,766,6,4,6,2,,,2,0,Completed,2.5,1.5,2.4,1.52,2.38,1.53,2.8,1.49,2.8,1.57,2.54,1.5
16,Miami,Sony Ericsson Open,3/25/2015,Premier,Outdoor,Hard,1st Round,3,Radwanska U.,Vandeweghe C.,123,33,460,1453,6,4,6,7,6,3,2,1,Completed,2,1.72,2.1,1.7,2,1.73,2.23,1.72,2.25,1.8,2.09,1.71
16,Miami,Sony Ericsson Open,3/25/2015,Premier,Outdoor,Hard,1st Round,3,Gavrilova D.,Erakovic M.,97,76,602,738,5,1,,,,,0,0,Retired,2,1.72,1.9,1.82,1.83,1.83,2.09,1.81,2.09,1.9,1.94,1.82
16,Miami,Sony Ericsson Open,3/25/2015,Premier,Outdoor,Hard,1st Round,3,Voegele S.,Flipkens K.,103,57,580,875,6,2,6,2,,,2,0,Completed,1.9,1.8,1.88,1.88,2,1.73,1.98,1.91,2,1.91,1.92,1.84
16,Miami,Sony Ericsson Open,3/25/2015,Premier,Outdoor,Hard,1st Round,3,Vaidisova N.,Babos T.,328,87,108,663,6,1,7,6,,,2,0,Completed,3.25,1.33,3.4,1.3,3.25,1.33,3.64,1.33,3.75,1.35,3.37,1.31
16,Miami,Sony Ericsson Open,3/25/2015,Premier,Outdoor,Hard,1st Round,3,Maria T.,Vinci R.,113,40,528,1196,7,6,6,3,,,2,0,Completed,2.25,1.57,2.3,1.6,2.38,1.53,2.36,1.65,2.9,1.66,2.37,1.56
16,Miami,Sony Ericsson Open,3/25/2015,Premier,Outdoor,Hard,1st Round,3,Azarenka V.,Soler Espinosa S.,36,67,1358,813,6,1,6,3,,,2,0,Completed,1.04,11,1.04,10,1.04,9,1.05,12.19,1.06,14,1.04,10.55
16,Miami,Sony Ericsson Open,3/25/2015,Premier,Outdoor,Hard,1st Round,3,Van Uytvanck A.,Rybarikova M.,115,47,518,1050,7,5,2,6,6,0,2,1,Completed,1.53,2.37,1.55,2.4,1.53,2.38,1.54,2.63,1.63,2.66,1.56,2.39
16,Miami,Sony Ericsson Open,3/25/2015,Premier,Outdoor,Hard,1st Round,3,Goerges J.,Cepelova J.,63,68,825,804,6,1,6,0,,,2,0,Completed,1.18,4.5,1.22,4,1.2,4.33,1.24,4.46,1.24,4.96,1.21,4.23
16,Miami,Sony Ericsson Open,3/25/2015,Premier,Outdoor,Hard,1st Round,3,Falconi I.,Puig M.,100,48,593,1035,7,6,7,6,,,2,0,Completed,2.37,1.53,2.25,1.62,2.25,1.57,2.39,1.64,2.4,1.67,2.31,1.59
16,Miami,Sony Ericsson Open,3/25/2015,Premier,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Zvonareva V.,38,153,1231,363,6,2,3,6,7,5,2,1,Completed,1.36,3,1.38,3,1.4,2.75,1.41,3.13,1.41,3.25,1.37,2.99
16,Miami,Sony Ericsson Open,3/25/2015,Premier,Outdoor,Hard,1st Round,3,Karatantcheva S.,Davis L.,120,61,492,835,6,3,7,6,,,2,0,Completed,2.1,1.66,2.1,1.7,2.1,1.67,2.27,1.7,2.3,1.75,2.13,1.68
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,1st Round,3,Stephens S.,Wickmayer Y.,45,92,1076,631,6,1,6,3,,,2,0,Completed,1.33,3.25,1.35,3.1,1.33,3.25,1.34,3.55,1.36,3.55,1.34,3.14
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Radwanska A.,Schmiedlova A.,8,58,3480,874,6,4,7,5,,,2,0,Completed,1.08,8,1.1,6.5,1.08,7,1.12,7.38,1.12,8.5,1.09,6.95
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Begu I.,Smitkova T.,35,60,1383,864,5,7,6,4,6,4,2,1,Completed,1.5,2.5,1.52,2.45,1.5,2.5,1.58,2.56,1.58,2.65,1.52,2.47
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Badosa Gibert. P.,Zheng S.,419,75,72,741,6,1,7,5,,,2,0,Completed,,,,,,,,,,,,
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Pliskova Ka.,Beck A.,14,81,2675,700,2,6,6,3,6,4,2,1,Completed,1.12,6,1.13,5.75,1.17,4.5,1.13,7.07,1.17,7.07,1.13,5.63
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Suarez Navarro C.,Voegele S.,12,103,2810,580,6,3,6,1,,,2,0,Completed,1.18,4.5,1.18,4.5,1.25,3.75,1.22,4.89,1.25,4.89,1.2,4.4
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Petkovic A.,Mchale C.,10,66,3190,813,6,2,6,2,,,2,0,Completed,1.36,3,1.35,3.1,1.4,2.75,1.43,3.1,1.43,3.2,1.36,3.03
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Mladenovic K.,Zahlavova Strycova B.,64,22,825,2000,7,5,6,2,,,2,0,Completed,3,1.36,3.1,1.35,2.75,1.4,3.26,1.39,3.26,1.5,2.96,1.38
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Kanepi K.,Lepchenko V.,51,31,985,1540,6,2,6,4,,,2,0,Completed,2,1.72,2,1.8,1.83,1.83,2.08,1.84,2.1,1.85,1.98,1.79
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Cornet A.,Vesnina E.,24,62,1870,831,6,4,6,1,,,2,0,Completed,1.5,2.5,1.5,2.5,,,1.55,2.63,1.59,2.65,1.51,2.49
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Svitolina E.,Jovanovski B.,27,65,1825,821,6,3,7,6,,,2,0,Completed,1.18,4.5,1.2,4.3,1.22,4,1.24,4.63,1.26,4.78,1.22,4.19
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Makarova E.,Knapp K.,9,55,3420,900,6,1,6,3,,,2,0,Completed,1.16,5,1.16,5,1.14,5,1.19,5.47,1.2,5.51,1.16,4.93
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Wozniacki C.,Brengle M.,5,44,4770,1092,6,0,6,1,,,2,0,Completed,1.18,4.5,1.18,4.5,1.17,4.5,1.2,5.21,1.21,5.25,1.19,4.55
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Williams V.,Radwanska U.,16,123,2550,460,6,3,6,2,,,2,0,Completed,1.14,5.5,1.15,5.25,1.17,4.5,1.18,5.68,1.18,5.82,1.15,5.11
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Stosur S.,Parmentier P.,26,95,1835,619,6,1,3,6,6,0,2,1,Completed,1.18,4.5,1.18,4.5,1.22,4,1.21,5.12,1.22,5.12,1.19,4.48
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Nara K.,Garcia C.,54,25,900,1840,6,3,7,6,,,2,0,Completed,3.5,1.28,3.5,1.28,3.5,1.29,3.48,1.36,3.68,1.36,3.42,1.3
16,Miami,Sony Ericsson Open,3/26/2015,Premier,Outdoor,Hard,2nd Round,3,Gavrilova D.,Sharapova M.,97,2,602,8270,7,6,6,3,,,2,0,Completed,8,1.07,8,1.07,7,1.08,10.75,1.07,10.75,1.09,8.25,1.07
16,Miami,Sony Ericsson Open,3/27/2015,Premier,Outdoor,Hard,2nd Round,3,Halep S.,Vaidisova N.,3,328,7181,108,6,4,2,6,6,1,2,1,Completed,1.08,8,1.07,8,1.07,7.5,1.09,9.16,1.1,9.16,1.07,7.77
16,Miami,Sony Ericsson Open,3/27/2015,Premier,Outdoor,Hard,2nd Round,3,Larsson J.,Safarova L.,52,11,961,2995,7,6,6,2,,,2,0,Completed,5.5,1.14,5,1.16,5,1.14,5.61,1.18,5.8,1.19,4.96,1.16
16,Miami,Sony Ericsson Open,3/27/2015,Premier,Outdoor,Hard,2nd Round,3,Bellis C.,Diyas Z.,211,32,240,1480,6,2,6,1,,,2,0,Completed,2.75,1.4,2.8,1.42,2.75,1.4,3.08,1.43,3.08,1.46,2.88,1.4
16,Miami,Sony Ericsson Open,3/27/2015,Premier,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Riske A.,29,43,1760,1130,6,2,6,2,,,2,0,Completed,1.5,2.5,1.5,2.45,1.5,2.5,1.57,2.59,1.63,2.59,1.54,2.46
16,Miami,Sony Ericsson Open,3/27/2015,Premier,Outdoor,Hard,2nd Round,3,Giorgi C.,Van Uytvanck A.,37,115,1345,518,6,3,6,2,,,2,0,Completed,1.5,2.5,1.48,2.6,1.5,2.5,1.52,2.73,1.57,2.73,1.51,2.51
16,Miami,Sony Ericsson Open,3/27/2015,Premier,Outdoor,Hard,2nd Round,3,Muguruza G.,Karatantcheva S.,19,120,2070,492,6,1,6,3,,,2,0,Completed,1.12,6,1.13,5.6,1.14,5,1.14,6.69,1.16,6.69,1.13,5.7
16,Miami,Sony Ericsson Open,3/27/2015,Premier,Outdoor,Hard,2nd Round,3,Azarenka V.,Jankovic J.,36,17,1358,2465,6,1,6,1,,,2,0,Completed,1.25,3.75,1.28,3.5,1.33,3.25,1.3,3.92,1.33,3.92,1.29,3.51
16,Miami,Sony Ericsson Open,3/27/2015,Premier,Outdoor,Hard,2nd Round,3,Lisicki S.,Goerges J.,21,63,2031,825,7,6,6,7,6,4,2,1,Completed,1.61,2.2,1.62,2.25,1.57,2.25,1.68,2.33,1.75,2.35,1.64,2.2
16,Miami,Sony Ericsson Open,3/27/2015,Premier,Outdoor,Hard,2nd Round,3,Pennetta F.,Pironkova T.,28,50,1775,994,6,7,6,3,6,3,2,1,Completed,1.36,3,1.45,2.7,1.36,3,1.47,2.92,1.47,3.05,1.41,2.83
16,Miami,Sony Ericsson Open,3/27/2015,Premier,Outdoor,Hard,2nd Round,3,Stephens S.,Keys M.,45,18,1076,2130,6,4,6,2,,,2,0,Completed,2.25,1.57,2.25,1.62,2.38,1.53,2.38,1.65,2.5,1.73,2.28,1.6
16,Miami,Sony Ericsson Open,3/27/2015,Premier,Outdoor,Hard,2nd Round,3,Ivanovic A.,Falconi I.,6,100,4425,593,7,5,6,7,6,3,2,1,Completed,1.08,8,1.11,6,1.12,5.5,1.14,6.87,1.14,8,1.11,6.33
16,Miami,Sony Ericsson Open,3/27/2015,Premier,Outdoor,Hard,2nd Round,3,Bencic B.,Dellacqua C.,34,42,1436,1186,6,2,4,6,6,2,2,1,Completed,1.36,3,1.35,3.1,1.36,3,1.5,2.8,1.5,3.6,1.38,2.97
16,Miami,Sony Ericsson Open,3/28/2015,Premier,Outdoor,Hard,2nd Round,3,Maria T.,Bouchard E.,113,7,528,4306,6,0,7,6,,,2,0,Completed,5,1.16,4.5,1.18,5,1.14,5.23,1.2,5.3,1.2,4.83,1.17
16,Miami,Sony Ericsson Open,3/28/2015,Premier,Outdoor,Hard,2nd Round,3,Errani S.,Pavlyuchenkova A.,13,38,2750,1231,6,1,7,6,,,2,0,Completed,2,1.72,1.9,1.82,1.91,1.8,2.07,1.85,2.07,1.85,1.98,1.78
16,Miami,Sony Ericsson Open,3/28/2015,Premier,Outdoor,Hard,2nd Round,3,Kerber A.,Watson H.,15,41,2650,1189,7,5,3,6,6,4,2,1,Completed,1.57,2.25,1.58,2.35,1.57,2.25,1.61,2.48,1.68,2.48,1.59,2.31
16,Miami,Sony Ericsson Open,3/28/2015,Premier,Outdoor,Hard,2nd Round,3,Williams S.,Niculescu M.,1,70,9982,794,6,3,6,1,,,2,0,Completed,1.08,8,1.11,6,1.1,6.5,1.1,8.62,1.11,8.62,1.09,6.95
16,Miami,Sony Ericsson Open,3/28/2015,Premier,Outdoor,Hard,3rd Round,3,Wozniacki C.,Kanepi K.,5,51,4770,985,4,6,6,1,6,3,2,1,Completed,1.16,5,1.18,4.5,1.2,4.33,1.2,5.23,1.2,5.25,1.18,4.7
16,Miami,Sony Ericsson Open,3/28/2015,Premier,Outdoor,Hard,3rd Round,3,Makarova E.,Svitolina E.,9,27,3420,1825,6,0,6,4,,,2,0,Completed,1.33,3.25,1.35,3.1,1.36,3,1.39,3.27,1.4,3.3,1.36,3.07
16,Miami,Sony Ericsson Open,3/28/2015,Premier,Outdoor,Hard,3rd Round,3,Suarez Navarro C.,Cornet A.,12,24,2810,1870,6,0,6,4,,,2,0,Completed,1.4,2.75,1.4,2.9,1.44,2.62,1.45,2.97,1.47,2.97,1.43,2.75
16,Miami,Sony Ericsson Open,3/28/2015,Premier,Outdoor,Hard,3rd Round,3,Petkovic A.,Mladenovic K.,10,64,3190,825,6,0,6,2,,,2,0,Completed,1.44,2.62,1.45,2.7,1.4,2.75,1.54,2.66,1.54,2.95,1.45,2.68
16,Miami,Sony Ericsson Open,3/28/2015,Premier,Outdoor,Hard,3rd Round,3,Gavrilova D.,Nara K.,97,54,602,900,6,0,7,6,,,2,0,Completed,1.61,2.2,1.7,2.1,1.57,2.25,1.74,2.22,1.74,2.38,1.66,2.17
16,Miami,Sony Ericsson Open,3/28/2015,Premier,Outdoor,Hard,3rd Round,3,Williams V.,Stosur S.,16,26,2550,1835,6,4,7,6,,,2,0,Completed,1.33,3.25,1.35,3.1,1.36,3,1.38,3.39,1.38,3.5,1.35,3.15
16,Miami,Sony Ericsson Open,3/28/2015,Premier,Outdoor,Hard,3rd Round,3,Pliskova Ka.,Badosa Gibert. P.,14,419,2675,72,7,5,6,1,,,2,0,Completed,1.1,7,1.11,5.75,1.11,6,1.13,7.71,1.13,7.71,1.1,6.48
16,Miami,Sony Ericsson Open,3/29/2015,Premier,Outdoor,Hard,3rd Round,3,Radwanska A.,Begu I.,8,35,3480,1383,6,2,4,6,6,2,2,1,Completed,1.18,4.5,1.2,4.3,1.17,4.5,1.19,5.35,1.22,5.35,1.18,4.68
16,Miami,Sony Ericsson Open,3/29/2015,Premier,Outdoor,Hard,3rd Round,3,Halep S.,Giorgi C.,3,37,7181,1345,6,4,7,5,,,2,0,Completed,1.2,4.33,1.22,4,1.22,4,1.28,4.14,1.28,4.5,1.22,4.1
16,Miami,Sony Ericsson Open,3/29/2015,Premier,Outdoor,Hard,3rd Round,3,Kuznetsova S.,Kerber A.,29,15,1760,2650,6,3,3,6,6,3,2,1,Completed,1.61,2.2,1.65,2.2,1.67,2.1,1.71,2.28,1.74,2.28,1.68,2.15
16,Miami,Sony Ericsson Open,3/29/2015,Premier,Outdoor,Hard,3rd Round,3,Pennetta F.,Azarenka V.,28,36,1775,1358,7,6,7,6,,,2,0,Completed,4.5,1.18,4.5,1.18,4.33,1.2,4.81,1.22,4.85,1.25,4.35,1.2
16,Miami,Sony Ericsson Open,3/29/2015,Premier,Outdoor,Hard,3rd Round,3,Bencic B.,Maria T.,34,113,1436,528,6,4,7,5,,,2,0,Completed,1.28,3.5,1.28,3.5,1.33,3.25,1.34,3.56,1.34,4.25,1.31,3.38
16,Miami,Sony Ericsson Open,3/29/2015,Premier,Outdoor,Hard,3rd Round,3,Errani S.,Muguruza G.,13,19,2750,2070,4,6,6,4,6,1,2,1,Completed,3.75,1.25,3.5,1.28,3.4,1.3,3.69,1.33,4.2,1.33,3.61,1.28
16,Miami,Sony Ericsson Open,3/29/2015,Premier,Outdoor,Hard,3rd Round,3,Williams S.,Bellis C.,1,211,9982,240,6,1,6,1,,,2,0,Completed,1.06,10,1.06,8.5,1.07,7.5,1.06,11.75,1.07,12.5,1.06,9.4
16,Miami,Sony Ericsson Open,3/29/2015,Premier,Outdoor,Hard,3rd Round,3,Stephens S.,Larsson J.,45,52,1076,961,6,4,6,4,,,2,0,Completed,1.36,3,1.33,3.2,1.36,3,1.4,3.22,1.4,3.4,1.36,3.08
16,Miami,Sony Ericsson Open,3/30/2015,Premier,Outdoor,Hard,3rd Round,3,Lisicki S.,Ivanovic A.,21,6,2031,4425,7,6,7,5,,,2,0,Completed,2.75,1.4,2.7,1.45,2.62,1.44,3.05,1.43,3.1,1.46,2.81,1.42
16,Miami,Sony Ericsson Open,3/30/2015,Premier,Outdoor,Hard,4th Round,3,Suarez Navarro C.,Radwanska A.,12,8,2810,3480,5,7,6,0,6,4,2,1,Completed,2.3,1.61,2.2,1.65,2.25,1.62,2.26,1.74,2.35,1.74,2.22,1.65
16,Miami,Sony Ericsson Open,3/30/2015,Premier,Outdoor,Hard,4th Round,3,Williams V.,Wozniacki C.,16,5,2550,4770,6,3,7,6,,,2,0,Completed,1.72,2,1.82,1.9,1.8,2,1.87,2.05,1.87,2.1,1.78,2.02
16,Miami,Sony Ericsson Open,3/30/2015,Premier,Outdoor,Hard,4th Round,3,Williams S.,Kuznetsova S.,1,29,9982,1760,6,2,6,3,,,2,0,Completed,1.1,6.5,1.1,6.5,1.1,7,1.11,8.3,1.11,9,1.1,6.99
16,Miami,Sony Ericsson Open,3/30/2015,Premier,Outdoor,Hard,4th Round,3,Pliskova Ka.,Gavrilova D.,14,97,2675,602,6,3,6,2,,,2,0,Completed,1.4,2.75,1.4,2.9,1.4,3,1.5,2.83,1.5,3.1,1.41,2.85
16,Miami,Sony Ericsson Open,3/30/2015,Premier,Outdoor,Hard,4th Round,3,Petkovic A.,Makarova E.,10,9,3190,3420,6,1,7,5,,,2,0,Completed,2.75,1.44,2.7,1.42,2.75,1.44,3.02,1.45,3.02,1.46,2.79,1.43
16,Miami,Sony Ericsson Open,3/30/2015,Premier,Outdoor,Hard,4th Round,3,Lisicki S.,Errani S.,21,13,2031,2750,6,1,6,2,,,2,0,Completed,1.53,2.37,1.65,2.2,1.62,2.25,1.65,2.41,1.69,2.5,1.6,2.32
16,Miami,Sony Ericsson Open,3/30/2015,Premier,Outdoor,Hard,4th Round,3,Stephens S.,Bencic B.,45,34,1076,1436,6,4,7,6,,,2,0,Completed,1.66,2.1,1.65,2.15,1.67,2.2,1.78,2.19,1.78,2.31,1.67,2.18
16,Miami,Sony Ericsson Open,3/31/2015,Premier,Outdoor,Hard,4th Round,3,Halep S.,Pennetta F.,3,28,7181,1775,6,3,7,5,,,2,0,Completed,1.33,3.25,1.33,3.2,1.33,3.4,1.39,3.34,1.4,3.53,1.35,3.16
16,Miami,Sony Ericsson Open,3/31/2015,Premier,Outdoor,Hard,Quarterfinals,3,Petkovic A.,Pliskova Ka.,10,14,3190,2675,6,4,6,2,,,2,0,Completed,2.1,1.72,2.1,1.68,2.2,1.67,2.28,1.72,2.33,1.8,2.14,1.7
16,Miami,Sony Ericsson Open,4/1/2015,Premier,Outdoor,Hard,Quarterfinals,3,Suarez Navarro C.,Williams V.,12,16,2810,2550,0,6,6,1,7,5,2,1,Completed,2.37,1.53,2.3,1.6,2.38,1.57,2.35,1.68,2.45,1.68,2.32,1.6
16,Miami,Sony Ericsson Open,4/1/2015,Premier,Outdoor,Hard,Quarterfinals,3,Williams S.,Lisicki S.,1,21,9982,2031,7,6,1,6,6,3,2,1,Completed,1.14,5.5,1.13,5.5,1.12,6,1.15,6.61,1.16,7,1.13,5.77
16,Miami,Sony Ericsson Open,4/2/2015,Premier,Outdoor,Hard,Quarterfinals,3,Halep S.,Stephens S.,3,45,7181,1076,6,1,7,5,,,2,0,Completed,1.33,3.4,1.3,3.4,1.33,3.4,1.35,3.56,1.36,3.68,1.33,3.3
16,Miami,Sony Ericsson Open,4/2/2015,Premier,Outdoor,Hard,Semifinals,3,Suarez Navarro C.,Petkovic A.,12,10,2810,3190,6,3,6,3,,,2,0,Completed,1.66,2.2,1.65,2.2,1.67,2.2,1.73,2.26,1.73,2.3,1.67,2.19
16,Miami,Sony Ericsson Open,4/3/2015,Premier,Outdoor,Hard,Semifinals,3,Williams S.,Halep S.,1,3,9982,7181,6,2,4,6,7,5,2,1,Completed,1.36,3.25,1.35,3.1,1.36,3.25,1.4,3.29,1.4,3.4,1.35,3.18
16,Miami,Sony Ericsson Open,4/4/2015,Premier,Outdoor,Hard,The Final,3,Williams S.,Suarez Navarro C.,1,12,9982,2810,6,2,6,0,,,2,0,Completed,1.1,7,1.1,6.5,1.1,7,1.12,8.01,1.12,8.5,1.1,7.23
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Scheepers C.,Erakovic M.,104,79,576,694,6,2,2,6,6,4,2,1,Completed,2.1,1.66,2.1,1.7,2.1,1.67,2.17,1.76,2.2,1.77,2.1,1.69
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Maria T.,Falconi I.,95,88,621,643,6,1,6,3,,,2,0,Completed,2,1.72,1.9,1.82,1.8,1.91,1.98,1.91,2,1.91,1.91,1.84
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Shvedova Y.,Voegele S.,78,91,706,635,7,5,6,2,,,2,0,Completed,2,1.72,1.9,1.82,1.83,1.83,1.94,1.94,2,1.94,1.9,1.85
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Vekic D.,Watson H.,108,41,545,1214,6,3,4,6,7,5,2,1,Completed,5.5,1.14,4.75,1.17,4.5,1.17,5.56,1.18,5.63,1.18,4.96,1.16
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Davis L.,Min G.,66,115,810,508,6,7,7,6,6,3,2,1,Completed,1.61,2.2,1.7,2.1,1.62,2.2,1.75,2.19,1.75,2.75,1.67,2.15
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Tomljanovic A.,Dulgheru A.,60,68,843,791,7,6,4,6,6,4,2,1,Completed,2.37,1.53,2.15,1.68,2.38,1.53,2.24,1.71,2.38,1.71,2.25,1.61
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Rodina E.,Putintseva Y.,90,99,637,588,6,3,6,3,,,2,0,Completed,1.44,2.62,1.45,2.7,1.5,2.5,1.49,2.8,1.53,2.8,1.48,2.58
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Rogers S.,Soler Espinosa S.,80,64,688,813,6,3,6,1,,,2,0,Completed,2,1.72,1.9,1.82,1.83,1.83,2.05,1.85,2.05,1.9,1.95,1.81
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Kucova K.,Lucic M.,126,58,446,861,6,3,3,6,6,3,2,1,Completed,1.72,2,1.8,2,1.73,2,1.85,2.05,1.85,2.1,1.76,2.01
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Begu I.,Siegemund L.,36,144,1339,377,6,2,7,6,,,2,0,Completed,1.36,3,1.42,2.8,1.36,3,1.47,2.87,1.47,3.2,1.39,2.89
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Barthel M.,Babos T.,39,87,1228,663,6,3,6,3,,,2,0,Completed,1.57,2.25,1.65,2.2,1.57,2.25,1.71,2.25,1.71,2.35,1.62,2.23
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Vickery S.,Pegula J.,137,614,391,31,4,6,6,3,7,6,2,1,Completed,1.57,2.25,1.55,2.35,1.57,2.25,1.53,2.65,1.64,2.65,1.55,2.39
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Zhang S.,Gibbs N.,84,97,677,615,6,4,7,5,,,2,0,Completed,2,1.72,1.9,1.82,2,1.73,1.93,1.96,2,1.96,1.94,1.81
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Hradecka L.,Diyas Z.,110,31,537,1425,4,6,6,1,6,3,2,1,Completed,1.9,1.8,1.82,1.9,1.83,1.83,2.09,1.82,2.1,2.05,1.89,1.86
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Kovinic D.,Mchale C.,121,63,469,813,6,2,6,3,,,2,0,Completed,1.83,1.83,1.82,1.9,2,1.73,1.87,2.02,2,2.02,1.86,1.89
17,Charleston,Family Circle Cup,4/6/2015,Premier,Outdoor,Clay,1st Round,3,Bondarenko K.,Riske A.,166,45,316,1130,6,4,4,6,6,1,2,1,Completed,1.83,1.83,1.82,1.9,1.83,1.83,2.04,1.85,2.06,1.91,1.91,1.84
17,Charleston,Family Circle Cup,4/7/2015,Premier,Outdoor,Clay,1st Round,3,Brengle M.,Gallovits E.,43,298,1134,129,6,7,6,4,6,2,2,1,Completed,1.22,4,1.25,3.75,1.25,3.75,1.28,4,1.28,4.75,1.24,3.88
17,Charleston,Family Circle Cup,4/7/2015,Premier,Outdoor,Clay,1st Round,3,Stosur S.,Karatantcheva S.,26,109,1835,544,6,2,6,4,,,2,0,Completed,1.22,4,1.25,3.75,1.22,4,1.28,4.06,1.29,4.2,1.25,3.86
17,Charleston,Family Circle Cup,4/7/2015,Premier,Outdoor,Clay,1st Round,3,Sorribes Tormo S.,Pavlyuchenkova A.,195,38,255,1256,6,4,3,0,,,1,0,Retired,3.25,1.33,3,1.38,3,1.36,3.23,1.39,3.3,1.4,3.04,1.35
17,Charleston,Family Circle Cup,4/7/2015,Premier,Outdoor,Clay,1st Round,3,Arruabarrena L.,Buyukakcay C.,83,117,680,498,6,2,6,2,,,2,0,Completed,1.4,2.75,1.48,2.6,1.5,2.5,1.6,2.49,1.6,2.78,1.49,2.55
17,Charleston,Family Circle Cup,4/7/2015,Premier,Outdoor,Clay,1st Round,3,Cepelova J.,Vesnina E.,122,71,462,747,6,2,6,7,7,6,2,1,Completed,2.75,1.4,2.5,1.5,2.62,1.44,2.63,1.54,2.85,1.54,2.68,1.45
17,Charleston,Family Circle Cup,4/7/2015,Premier,Outdoor,Clay,1st Round,3,Stephens S.,Mattek-Sands B.,40,176,1226,283,3,6,6,3,6,2,2,1,Completed,1.4,2.75,1.33,3.2,1.4,2.75,1.31,3.74,1.42,3.74,1.37,2.99
17,Charleston,Family Circle Cup,4/7/2015,Premier,Outdoor,Clay,1st Round,3,Bencic B.,Dellacqua C.,35,44,1346,1131,6,1,6,2,,,2,0,Completed,1.28,3.5,1.33,3.2,1.33,3.25,1.34,3.51,1.36,3.56,1.31,3.29
