WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
2,Brisbane,Brisbane International,1/3/2010,International,Outdoor,Hard,1st Round,3,King V.,Bammer S.,80,54,801,1190,6,4,6,1,,,2,0,Completed,2.1,1.66,2,1.75,2.1,1.667,2.2,1.769,2.25,1.571,,,,
2,Brisbane,Brisbane International,1/3/2010,International,Outdoor,Hard,1st Round,3,Zahlavova Strycova B.,Govortsova O.,66,50,932,1235,6,4,6,1,,,2,0,Completed,2.5,1.5,2.45,1.5,2.5,1.5,2.48,1.621,2.5,1.5,,,,
2,Brisbane,Brisbane International,1/3/2010,International,Outdoor,Hard,1st Round,3,Petkovic A.,Benesova I.,55,38,1172,1540,6,7,6,2,6,1,2,1,Completed,2.1,1.66,1.95,1.8,1.909,1.8,2.12,1.826,2,1.727,,,,
2,Brisbane,Brisbane International,1/3/2010,International,Outdoor,Hard,1st Round,3,Czink M.,Hradecka L.,37,64,1547,976,6,4,3,6,6,3,2,1,Completed,1.36,3,1.4,2.85,1.4,2.75,1.452,3.02,1.364,2.875,,,,
2,Brisbane,Brisbane International,1/4/2010,International,Outdoor,Hard,1st Round,3,Vinci R.,Errani S.,63,47,1036,1370,6,4,2,6,6,2,2,1,Completed,2,1.72,1.95,1.8,2,1.727,2.07,1.862,2.1,1.667,,,,
2,Brisbane,Brisbane International,1/4/2010,International,Outdoor,Hard,1st Round,3,Bacsinszky T.,Kudryavtseva A.,53,89,1223,700,6,4,7,6,,,2,0,Completed,1.66,2.1,1.74,2.01,1.667,2.1,1.752,2.23,1.727,2,,,,
2,Brisbane,Brisbane International,1/4/2010,International,Outdoor,Hard,1st Round,3,Ivanovic A.,Dokic J.,21,56,2067,1123,7,5,1,6,6,3,2,1,Completed,1.53,2.37,1.52,2.4,1.53,2.37,1.641,2.44,1.533,2.375,,,,
2,Brisbane,Brisbane International,1/4/2010,International,Outdoor,Hard,1st Round,3,Safarova L.,Groenefeld A.L.,41,65,1480,946,6,7,6,4,6,1,2,1,Completed,1.38,2.87,1.42,2.75,1.444,2.625,1.455,3.01,1.444,2.625,,,,
2,Brisbane,Brisbane International,1/4/2010,International,Outdoor,Hard,1st Round,3,Karatantcheva S.,Dellacqua C.,132,1002,462,7,6,2,0,6,7,6,2,1,Completed,1.66,2.1,1.75,2.05,1.72,2,1.8,2.15,1.667,2.1,,,,
2,Brisbane,Brisbane International,1/4/2010,International,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Kleybanova A.,40,29,1505,1870,6,4,2,6,6,2,2,1,Completed,2.1,1.66,2.15,1.65,2.1,1.667,2.23,1.752,2.25,1.571,,,,
2,Brisbane,Brisbane International,1/4/2010,International,Outdoor,Hard,1st Round,3,Henin J.,Petrova N.,N/A,20,N/A,2220,7,5,7,5,,,2,0,Completed,1.28,3.5,1.3,3.35,1.364,3,1.345,3.62,1.333,3,,,,
2,Brisbane,Brisbane International,1/4/2010,International,Outdoor,Hard,1st Round,3,Szavay A.,Peng S.,39,46,1520,1396,5,7,6,4,6,2,2,1,Completed,2.75,1.4,2.75,1.42,2.62,1.44,2.86,1.49,2.5,1.5,,,,
2,Brisbane,Brisbane International,1/4/2010,International,Outdoor,Hard,1st Round,3,Wozniak A.,Voskoboeva G.,34,106,1645,610,6,2,6,2,,,2,0,Completed,1.25,3.75,1.3,3.35,1.286,3.5,1.299,4.01,1.286,3.25,,,,
2,Brisbane,Brisbane International,1/4/2010,International,Outdoor,Hard,1st Round,3,Hantuchova D.,Ivanova E.,24,141,1985,418,6,1,6,7,6,1,2,1,Completed,1.2,4.33,1.17,4.67,1.167,4.5,1.206,5.25,1.2,4,,,,
2,Brisbane,Brisbane International,1/5/2010,International,Outdoor,Hard,2nd Round,3,Petkovic A.,King V.,55,80,1172,801,4,6,6,2,6,1,2,1,Completed,1.61,2.2,1.65,2.15,1.667,2.1,1.667,2.38,1.727,2,,,,
2,Brisbane,Brisbane International,1/5/2010,International,Outdoor,Hard,2nd Round,3,Czink M.,Zahlavova Strycova B.,37,66,1547,932,6,3,2,6,6,1,2,1,Completed,1.5,2.5,1.5,2.45,1.533,2.375,1.625,2.47,1.5,2.5,,,,
2,Brisbane,Brisbane International,1/5/2010,International,Outdoor,Hard,2nd Round,3,Clijsters K.,Molik A.,18,198,2340,276,6,0,6,3,,,2,0,Completed,1.083,7,1.05,8.5,1.06,8,1.098,9.16,1.1,6,,,,
2,Brisbane,Brisbane International,1/5/2010,International,Outdoor,Hard,2nd Round,3,Ivanovic A.,Bacsinszky T.,21,53,2067,1223,6,2,2,6,6,4,2,1,Completed,1.44,2.62,1.47,2.6,1.4,2.75,1.513,2.79,1.444,2.625,,,,
2,Brisbane,Brisbane International,1/6/2010,International,Outdoor,Hard,2nd Round,3,Hantuchova D.,Szavay A.,24,39,1985,1520,6,3,6,1,,,2,0,Completed,1.53,2.37,1.6,2.25,1.5,2.5,1.588,2.56,1.5,2.5,,,,
2,Brisbane,Brisbane International,1/6/2010,International,Outdoor,Hard,2nd Round,3,Pavlyuchenkova A.,Vinci R.,40,63,1505,1036,1,6,6,4,6,1,2,1,Completed,1.4,2.75,1.5,2.5,1.5,2.5,1.455,3.01,1.444,2.625,,,,
2,Brisbane,Brisbane International,1/6/2010,International,Outdoor,Hard,2nd Round,3,Safarova L.,Wozniak A.,41,34,1480,1645,6,3,6,1,,,2,0,Completed,1.83,1.83,1.8,1.95,1.8,1.909,2,1.926,1.909,1.8,,,,
2,Brisbane,Brisbane International,1/6/2010,International,Outdoor,Hard,2nd Round,3,Henin J.,Karatantcheva S.,N/A,132,N/A,462,6,4,6,3,,,2,0,Completed,1.03,11,1.04,9.25,1.05,8.5,1.043,15.75,1.05,8,,,,
2,Brisbane,Brisbane International,1/7/2010,International,Outdoor,Hard,Quarterfinals,3,Ivanovic A.,Pavlyuchenkova A.,21,40,2067,1505,6,2,7,6,,,2,0,Completed,1.5,2.5,1.55,2.35,1.533,2.375,1.625,2.47,1.571,2.25,,,,
2,Brisbane,Brisbane International,1/7/2010,International,Outdoor,Hard,Quarterfinals,3,Petkovic A.,Hantuchova D.,55,24,1172,1985,6,4,6,2,,,2,0,Completed,3,1.36,2.7,1.45,3,1.364,2.98,1.461,3.25,1.286,,,,
2,Brisbane,Brisbane International,1/7/2010,International,Outdoor,Hard,Quarterfinals,3,Henin J.,Czink M.,N/A,37,N/A,1547,6,2,3,6,7,6,2,1,Completed,1.07,7.5,1.07,7.19,1.063,8,1.134,7.25,1.071,7.5,,,,
2,Brisbane,Brisbane International,1/7/2010,International,Outdoor,Hard,Quarterfinals,3,Clijsters K.,Safarova L.,18,41,2340,1480,6,1,0,6,6,4,2,1,Completed,1.08,7,1.11,5.9,1.111,6,1.12,7.9,1.125,5.5,,,,
2,Brisbane,Brisbane International,1/8/2010,International,Outdoor,Hard,Semifinals,3,Henin J.,Ivanovic A.,N/A,21,N/A,2067,6,3,6,2,,,2,0,Completed,1.33,3.25,1.42,2.75,1.4,2.75,1.413,3.21,1.4,2.875,,,,
2,Brisbane,Brisbane International,1/8/2010,International,Outdoor,Hard,Semifinals,3,Clijsters K.,Petkovic A.,18,55,2340,1172,6,4,6,2,,,2,0,Completed,1.06,8,1.07,7.19,1.071,7.5,1.127,7.54,1.071,8,,,,
2,Brisbane,Brisbane International,1/9/2010,International,Outdoor,Hard,The Final,3,Clijsters K.,Henin J.,18,N/A,2340,N/A,6,3,4,6,7,6,2,1,Completed,1.61,2.25,1.65,2.2,1.615,2.2,1.621,2.48,1.571,2.375,,,,
3,Hobart,Moorilla Hobart International,1/10/2010,International,Outdoor,Hard,1st Round,3,Medina Garrigues A.,Benesova I.,26,39,1910,1540,7,5,6,3,,,2,0,Completed,2,1.72,2.1,1.7,1.833,1.833,2.18,1.781,1.909,1.8,,,,
3,Hobart,Moorilla Hobart International,1/10/2010,International,Outdoor,Hard,1st Round,3,Wozniak A.,Rybarikova M.,34,44,1645,1425,6,3,6,1,,,2,0,Completed,1.66,2.1,1.75,2.05,1.667,2.1,1.775,2.19,1.667,2.1,,,,
3,Hobart,Moorilla Hobart International,1/10/2010,International,Outdoor,Hard,1st Round,3,Cornet A.,Dulgheru A.,47,53,1325,1228,6,1,6,0,,,2,0,Completed,1.28,3.5,1.3,3.35,1.333,3.25,1.308,3.92,1.364,2.875,,,,
3,Hobart,Moorilla Hobart International,1/10/2010,International,Outdoor,Hard,1st Round,3,Bondarenko A.,Bammer S.,32,55,1680,1190,6,4,6,1,,,2,0,Completed,1.36,3,1.4,2.85,1.4,2.75,1.474,2.93,1.444,2.625,,,,
3,Hobart,Moorilla Hobart International,1/10/2010,International,Outdoor,Hard,1st Round,3,Peng S.,Cirstea S.,46,45,1396,1417,6,1,6,4,,,2,0,Completed,1.57,2.25,1.7,2.05,1.57,2.25,1.66,2.4,1.667,2.1,,,,
3,Hobart,Moorilla Hobart International,1/10/2010,International,Outdoor,Hard,1st Round,3,Bondarenko K.,Safarova L.,31,41,1740,1480,6,2,6,7,3,2,1,1,Retired,2.5,1.5,2.4,1.53,2.5,1.5,2.51,1.61,2.5,1.5,,,,
3,Hobart,Moorilla Hobart International,1/11/2010,International,Outdoor,Hard,1st Round,3,Flipkens K.,Ferguson S.,80,148,801,393,6,2,6,2,,,2,0,Completed,1.25,3.75,1.3,3.35,1.286,3.5,1.376,3.41,1.333,3,,,,
3,Hobart,Moorilla Hobart International,1/11/2010,International,Outdoor,Hard,1st Round,3,Suarez Navarro C.,Shvedova Y.,33,52,1675,1229,6,1,6,2,,,2,0,Completed,2.37,1.53,2.3,1.6,2.2,1.62,2.62,1.568,2.25,1.571,,,,
3,Hobart,Moorilla Hobart International,1/11/2010,International,Outdoor,Hard,1st Round,3,Errani S.,Oudin M.,50,48,1270,1303,3,6,6,3,7,5,2,1,Completed,2.1,1.66,2.1,1.7,2.1,1.667,2.29,1.714,2.1,1.667,,,,
3,Hobart,Moorilla Hobart International,1/11/2010,International,Outdoor,Hard,1st Round,3,Zheng J.,Kanepi K.,35,57,1630,1130,4,6,6,3,7,6,2,1,Completed,1.36,3,1.37,2.92,1.364,3,1.465,2.97,1.4,2.75,,,,
3,Hobart,Moorilla Hobart International,1/11/2010,International,Outdoor,Hard,1st Round,3,Dulko G.,Czink M.,36,37,1605,1571,6,4,6,2,,,2,0,Completed,2.5,1.5,2.45,1.5,2.5,1.5,2.88,1.488,2.375,1.533,,,,
3,Hobart,Moorilla Hobart International,1/11/2010,International,Outdoor,Hard,1st Round,3,Paszek T.,Vinci R.,182,63,307,1020,6,4,6,3,,,2,0,Completed,4,1.22,3.5,1.28,3.5,1.286,4.18,1.282,,,,,,
3,Hobart,Moorilla Hobart International,1/11/2010,International,Outdoor,Hard,1st Round,3,Dokic J.,Baltacha E.,58,83,1123,769,6,4,6,2,,,2,0,Completed,1.36,3,1.45,2.6,1.364,3,1.435,3.1,1.4,2.75,,,,
3,Hobart,Moorilla Hobart International,1/11/2010,International,Outdoor,Hard,1st Round,3,Kudryavtseva A.,Makarova E.,88,60,700,1094,6,0,6,0,,,2,0,Completed,1.4,2.75,1.5,2.55,1.444,2.625,1.478,2.91,1.615,2.2,,,,
3,Hobart,Moorilla Hobart International,1/11/2010,International,Outdoor,Hard,1st Round,3,Peer S.,Rogowska O.,30,146,1840,400,6,3,6,2,,,2,0,Completed,1.1,6.5,1.13,5.5,1.125,5.5,1.143,6.92,1.1,6,,,,
3,Hobart,Moorilla Hobart International,1/11/2010,International,Outdoor,Hard,1st Round,3,Molik A.,Mirza S.,186,56,306,1148,6,4,2,6,6,3,2,1,Completed,1.83,1.83,1.95,1.8,1.83,1.83,1.962,1.962,1.83,1.83,,,,
3,Hobart,Moorilla Hobart International,1/12/2010,International,Outdoor,Hard,2nd Round,3,Bondarenko A.,Cornet A.,32,47,1680,1325,6,4,3,6,6,2,2,1,Completed,1.72,2,1.87,1.87,1.66,2.1,1.855,2.08,1.67,2.1,,,,
3,Hobart,Moorilla Hobart International,1/12/2010,International,Outdoor,Hard,2nd Round,3,Dulko G.,Paszek T.,36,182,1605,307,6,1,0,6,7,6,2,1,Completed,1.36,3,1.42,2.75,1.4,2.75,1.526,2.7,1.36,2.88,,,,
3,Hobart,Moorilla Hobart International,1/12/2010,International,Outdoor,Hard,2nd Round,3,Zheng J.,Peng S.,35,46,1630,1396,6,2,6,1,,,2,0,Completed,1.83,1.83,1.91,1.84,1.72,2,1.943,1.909,1.8,1.91,,,,
3,Hobart,Moorilla Hobart International,1/12/2010,International,Outdoor,Hard,2nd Round,3,Medina Garrigues A.,Kudryavtseva A.,26,88,1910,700,3,6,6,3,6,1,2,1,Completed,1.83,1.83,1.8,1.95,1.83,1.83,1.917,2.01,,,,,,
3,Hobart,Moorilla Hobart International,1/13/2010,International,Outdoor,Hard,2nd Round,3,Flipkens K.,Wozniak A.,80,34,801,1645,7,5,6,2,,,2,0,Completed,2.75,1.4,2.53,1.48,2.75,1.4,2.99,1.459,2.625,1.444,,,,
3,Hobart,Moorilla Hobart International,1/13/2010,International,Outdoor,Hard,2nd Round,3,Suarez Navarro C.,Molik A.,33,186,1675,306,7,6,3,6,6,3,2,1,Completed,1.66,2.1,1.6,2.25,1.72,2,1.769,2.2,1.73,2,,,,
3,Hobart,Moorilla Hobart International,1/13/2010,International,Outdoor,Hard,2nd Round,3,Errani S.,Bondarenko K.,50,31,1270,1740,7,6,6,4,,,2,0,Completed,2.75,1.4,2.85,1.4,2.625,1.444,3.02,1.452,2.625,1.444,,,,
3,Hobart,Moorilla Hobart International,1/13/2010,International,Outdoor,Hard,2nd Round,3,Peer S.,Dokic J.,30,58,1840,1123,6,2,6,2,,,2,0,Completed,1.53,2.37,1.6,2.3,1.533,2.375,1.575,2.6,1.571,2.25,,,,
3,Hobart,Moorilla Hobart International,1/14/2010,International,Outdoor,Hard,Quarterfinals,3,Bondarenko A.,Zheng J.,32,35,1680,1630,7,5,7,5,,,2,0,Completed,2.1,1.66,2.25,1.65,2.1,1.667,2.2,1.769,2,1.727,,,,
3,Hobart,Moorilla Hobart International,1/14/2010,International,Outdoor,Hard,Quarterfinals,3,Errani S.,Flipkens K.,50,80,1270,801,6,3,6,4,,,2,0,Completed,1.72,2,1.7,2.1,1.727,2,1.885,2.04,1.667,2.1,,,,
3,Hobart,Moorilla Hobart International,1/14/2010,International,Outdoor,Hard,Quarterfinals,3,Medina Garrigues A.,Dulko G.,26,36,1910,1605,6,1,5,7,6,1,2,1,Completed,2.1,1.66,2.15,1.65,2,1.727,2.22,1.758,2,1.727,,,,
3,Hobart,Moorilla Hobart International,1/14/2010,International,Outdoor,Hard,Quarterfinals,3,Peer S.,Suarez Navarro C.,30,33,1840,1675,4,6,7,6,7,5,2,1,Completed,1.25,3.75,1.35,3.1,1.33,3.25,1.313,3.88,1.286,3.25,,,,
3,Hobart,Moorilla Hobart International,1/15/2010,International,Outdoor,Hard,Semifinals,3,Peer S.,Errani S.,30,50,1840,1270,6,2,6,0,,,2,0,Completed,1.53,2.37,1.6,2.3,1.571,2.25,1.585,2.57,1.571,2.375,,,,
3,Hobart,Moorilla Hobart International,1/15/2010,International,Outdoor,Hard,Semifinals,3,Bondarenko A.,Medina Garrigues A.,32,26,1680,1910,4,6,6,3,6,4,2,1,Completed,1.53,2.37,1.6,2.3,1.62,2.2,1.6,2.54,1.615,2.25,,,,
3,Hobart,Moorilla Hobart International,1/16/2010,International,Outdoor,Hard,The Final,3,Bondarenko A.,Peer S.,32,30,1680,1840,6,2,6,4,,,2,0,Completed,2.25,1.61,2.3,1.6,2.2,1.62,2.5,1.63,2.25,1.62,,,,
4,Sydney,Medibank International,1/10/2010,Premier,Outdoor,Hard,1st Round,3,Hantuchova D.,Razzano V.,23,19,1985,2300,6,3,6,0,,,2,0,Completed,1.66,2.1,1.83,1.95,1.667,2.1,1.794,2.16,1.8,1.909,,,,
4,Sydney,Medibank International,1/10/2010,Premier,Outdoor,Hard,1st Round,3,Kuznetsova S.,Kleybanova A.,3,28,6141,1870,6,2,6,7,7,5,2,1,Completed,1.2,4.33,1.25,3.75,1.25,3.75,1.294,4.05,1.25,3.5,,,,
4,Sydney,Medibank International,1/10/2010,Premier,Outdoor,Hard,1st Round,3,Dementieva E.,Schiavone F.,5,18,5505,2445,6,2,7,5,,,2,0,Completed,1.28,3.5,1.33,3.17,1.286,3.5,1.368,3.47,1.286,3.25,,,,
4,Sydney,Medibank International,1/11/2010,Premier,Outdoor,Hard,1st Round,3,Radwanska A.,Craybas J.,10,78,3450,807,6,0,6,4,,,2,0,Completed,1.11,6,1.1,6.25,1.12,5.5,1.158,6.39,1.125,5.5,,,,
4,Sydney,Medibank International,1/11/2010,Premier,Outdoor,Hard,1st Round,3,Szavay A.,Jankovic J.,40,8,1520,3965,5,7,6,1,7,5,2,1,Completed,4.5,1.16,4.25,1.2,4,1.222,4.43,1.26,4,1.2,,,,
4,Sydney,Medibank International,1/11/2010,Premier,Outdoor,Hard,1st Round,3,Cibulkova D.,Bacsinszky T.,24,51,1944,1247,7,6,6,1,,,2,0,Completed,1.44,2.62,1.45,2.6,1.5,2.5,1.532,2.73,1.444,2.625,,,,
4,Sydney,Medibank International,1/11/2010,Premier,Outdoor,Hard,1st Round,3,Martinez-Sanchez M.J.,Lepchenko V.,25,101,1940,626,6,3,6,3,,,2,0,Completed,1.444,2.625,1.5,2.45,1.444,2.625,1.568,2.62,1.444,2.625,,,,
4,Sydney,Medibank International,1/11/2010,Premier,Outdoor,Hard,1st Round,3,Pennetta F.,Stosur S.,12,13,3220,3045,6,3,6,1,,,2,0,Completed,1.57,2.25,1.55,2.35,1.615,2.2,1.73,2.26,1.615,2.2,,,,
4,Sydney,Medibank International,1/11/2010,Premier,Outdoor,Hard,1st Round,3,Rezai A.,Groenefeld A.L.,27,67,1885,931,6,7,6,2,6,2,2,1,Completed,1.4,2.75,1.5,2.45,1.5,2.5,1.581,2.58,1.444,2.625,,,,
4,Sydney,Medibank International,1/11/2010,Premier,Outdoor,Hard,1st Round,3,Vesnina E.,Zvonareva V.,29,9,1841,3560,3,3,,,,,0,0,Retired,3.25,1.33,3.22,1.32,3.25,1.333,3.33,1.391,3,1.333,,,,
4,Sydney,Medibank International,1/11/2010,Premier,Outdoor,Hard,1st Round,3,Li N.,Wozniacki C.,17,4,2541,5875,2,6,6,3,6,2,2,1,Completed,3,1.36,2.85,1.4,2.75,1.4,3.11,1.433,2.75,1.4,,,,
4,Sydney,Medibank International,1/11/2010,Premier,Outdoor,Hard,1st Round,3,Dushevina V.,Dellacqua C.,43,978,1430,8,6,2,6,2,,,2,0,Completed,1.25,3.75,1.25,3.75,1.286,3.5,1.286,4.14,1.286,3.25,,,,
4,Sydney,Medibank International,1/11/2010,Premier,Outdoor,Hard,1st Round,3,Date Krumm K.,Petrova N.,64,20,984,2220,6,3,5,7,6,4,2,1,Completed,3,1.36,3,1.36,2.75,1.4,3.08,1.439,3.25,1.286,,,,
