WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,SJW,SJL,MaxW,MaxL,AvgW,AvgL
29,Birmingham,AEGON Classic ,6/13/2013,International,Outdoor,Grass,3rd Round,3,Vekic D.,Sanchez M.,89,119,757,551,4,6,6,2,6,2,2,1,Completed,1.4,2.75,1.45,2.65,1.53,2.38,1.53,2.68,1.44,2.75,1.53,2.75,1.48,2.62
29,Birmingham,AEGON Classic ,6/13/2013,International,Outdoor,Grass,3rd Round,3,Schiavone F.,Erakovic M.,45,71,1286,893,7,6,6,3,,,2,0,Completed,2.62,1.44,2.5,1.5,2.5,1.5,2.69,1.53,2.5,1.53,2.8,1.57,2.52,1.51
29,Birmingham,AEGON Classic ,6/13/2013,International,Outdoor,Grass,3rd Round,3,Riske A.,Kudryavtseva A.,167,172,382,368,6,1,6,2,,,2,0,Completed,1.72,2,1.75,2,1.73,2,1.8,2.13,1.8,2,1.8,2.16,1.76,2.02
29,Birmingham,AEGON Classic ,6/13/2013,International,Outdoor,Grass,3rd Round,3,Cirstea S.,Jovanovski B.,24,40,1750,1395,6,1,1,6,6,1,2,1,Completed,1.61,2.2,1.65,2.15,1.73,2,1.71,2.27,1.67,2.2,1.8,2.27,1.69,2.13
29,Birmingham,AEGON Classic ,6/13/2013,International,Outdoor,Grass,3rd Round,3,Rybarikova M.,Flipkens K.,47,20,1231,1978,7,6,6,2,,,2,0,Completed,2.1,1.66,2.15,1.65,2.2,1.62,2.18,1.77,2.2,1.67,2.2,1.8,2.11,1.7
29,Birmingham,AEGON Classic ,6/13/2013,International,Outdoor,Grass,3rd Round,3,Lisicki S.,Lucic M.,26,101,1681,671,7,5,2,6,6,4,2,1,Completed,1.25,3.75,1.25,3.75,1.29,3.5,1.27,4.22,1.25,3.75,1.31,4.22,1.26,3.71
29,Birmingham,AEGON Classic ,6/14/2013,International,Outdoor,Grass,Quarterfinals,3,Vekic D.,Cirstea S.,89,24,757,1750,6,2,6,1,,,2,0,Completed,2.25,1.57,2.25,1.6,2.2,1.62,2.55,1.6,2.2,1.62,2.58,1.7,2.3,1.6
29,Birmingham,AEGON Classic ,6/14/2013,International,Outdoor,Grass,Quarterfinals,3,Rybarikova M.,Keys M.,47,53,1231,1110,6,3,6,0,,,2,0,Completed,1.83,1.83,1.95,1.8,1.91,1.8,2.04,1.88,1.83,1.83,2.1,1.95,1.93,1.82
29,Birmingham,AEGON Classic ,6/14/2013,International,Outdoor,Grass,Quarterfinals,3,Hantuchova D.,Schiavone F.,60,45,1010,1286,6,7,6,4,7,6,2,1,Completed,1.53,2.37,1.6,2.25,1.53,2.38,1.67,2.38,1.57,2.38,1.7,2.4,1.6,2.28
29,Birmingham,AEGON Classic ,6/15/2013,International,Outdoor,Grass,Quarterfinals,3,Riske A.,Lisicki S.,167,26,382,1681,7,6,2,6,6,4,2,1,Completed,3.4,1.3,3.45,1.28,3.25,1.33,3.79,1.32,3.5,1.29,3.8,1.36,3.4,1.31
29,Birmingham,AEGON Classic ,6/15/2013,International,Outdoor,Grass,Semifinals,3,Vekic D.,Rybarikova M.,89,47,757,1231,7,6,1,6,6,3,2,1,Completed,2,1.8,2,1.75,2,1.73,2.1,1.84,2.1,1.73,2.15,1.9,2.03,1.76
29,Birmingham,AEGON Classic ,6/15/2013,International,Outdoor,Grass,Semifinals,3,Hantuchova D.,Riske A.,60,167,1010,382,5,7,6,1,6,4,2,1,Completed,1.66,2.2,1.6,2.25,1.67,2.1,1.66,2.4,,,1.74,2.45,1.65,2.2
29,Birmingham,AEGON Classic ,6/16/2013,International,Outdoor,Grass,The Final,3,Hantuchova D.,Vekic D.,60,89,1010,757,7,6,6,4,,,2,0,Completed,1.66,2.2,1.65,2.15,1.62,2.2,1.77,2.2,1.67,2.2,1.77,2.34,1.69,2.14
30,Nürnberg,Nürnberger Versicherungscup,6/11/2013,International,Outdoor,Clay,1st Round,3,Dominguez Lino L.,Duque Marino M.,50,118,1210,559,7,5,6,3,,,2,0,Completed,1.83,1.83,1.87,1.87,1.8,1.91,2.02,1.87,1.9,1.9,2.02,1.95,1.87,1.88
30,Nurnberg,Nürnberger Versicherungscup,6/11/2013,International,Outdoor,Clay,1st Round,3,Safarova L.,Karatantcheva S.,30,129,1500,513,6,2,7,6,,,2,0,Completed,1.12,6,1.15,5,1.17,4.5,1.15,6.16,1.17,5,1.18,6.16,1.15,5.19
30,Nurnberg,Nürnberger Versicherungscup,6/11/2013,International,Outdoor,Clay,1st Round,3,Torro Flor M.T.,Pereira T.,64,124,958,544,4,6,6,4,6,4,2,1,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.49,2.81,1.44,2.75,1.5,2.92,1.44,2.71
30,Nurnberg,Nürnberger Versicherungscup,6/11/2013,International,Outdoor,Clay,1st Round,3,Beck A.,Bratchikova N.,56,142,1064,462,6,2,6,2,,,2,0,Completed,1.16,4.5,1.2,4.25,1.25,3.75,1.24,4.55,1.22,4,1.25,5.1,1.22,4.19
30,Nurnberg,Nürnberger Versicherungscup,6/11/2013,International,Outdoor,Clay,1st Round,3,Cornet A.,Parmentier P.,23,97,1765,683,6,3,6,4,,,2,0,Completed,1.11,6.5,1.15,5,1.14,5,1.13,6.88,1.14,5.5,1.15,6.88,1.12,5.86
30,Nurnberg,Nürnberger Versicherungscup,6/11/2013,International,Outdoor,Clay,1st Round,3,Minella M.,Pegula J.,77,123,838,544,7,5,4,6,6,3,2,1,Completed,1.9,1.8,1.9,1.85,1.83,1.83,2.08,1.83,2,1.8,2.08,1.9,1.91,1.84
30,Nurnberg,Nürnberger Versicherungscup,6/11/2013,International,Outdoor,Clay,1st Round,3,Goerges J.,Cadantu A.,36,85,1450,778,6,4,7,5,,,2,0,Completed,1.36,3,1.35,3,1.4,2.75,1.45,2.93,1.44,2.75,1.45,3.2,1.39,2.9
30,Nurnberg,Nürnberger Versicherungscup,6/11/2013,International,Outdoor,Clay,1st Round,3,Knapp K.,Pfizenmaier D.,111,116,598,583,2,6,7,6,7,5,2,1,Completed,2.1,1.66,2.08,1.7,2.1,1.67,2.03,1.86,2.25,1.62,2.25,1.86,2.07,1.72
30,Nurnberg,Nürnberger Versicherungscup,6/11/2013,International,Outdoor,Clay,1st Round,3,Cohen J.,Smitkova T.,138,259,471,201,7,6,6,3,,,2,0,Completed,2.5,1.5,2.35,1.55,2.38,1.53,2.56,1.56,2.38,1.57,2.64,1.57,2.43,1.53
30,Nurnberg,Nürnberger Versicherungscup,6/11/2013,International,Outdoor,Clay,1st Round,3,Petkovic A.,Arvidsson S.,103,75,658,840,6,3,6,2,,,2,0,Completed,1.14,5.5,1.18,4.5,1.17,4.5,1.14,6.49,1.14,5.5,1.2,6.49,1.15,5.27
30,Nurnberg,Nürnberger Versicherungscup,6/11/2013,International,Outdoor,Clay,1st Round,3,Larsson J.,Beygelzimer Y.,61,199,1005,303,6,3,6,7,7,5,2,1,Completed,1.66,2.1,1.65,2.15,1.62,2.2,1.83,2.08,1.62,2.25,1.83,2.26,1.7,2.11
30,Nurnberg,Nürnberger Versicherungscup,6/11/2013,International,Outdoor,Clay,1st Round,3,Voskoboeva G.,Panova A.,94,154,708,421,6,2,6,2,,,2,0,Completed,1.4,2.75,1.4,2.8,1.4,2.75,1.47,2.89,1.44,2.75,1.47,2.92,1.43,2.74
30,Nurnberg,Nürnberger Versicherungscup,6/12/2013,International,Outdoor,Clay,1st Round,3,Cabeza-Candela E.,Martincova T.,96,439,690,76,6,2,6,3,,,2,0,Completed,1.22,4,1.2,4.25,1.22,4,1.24,4.52,1.22,4,1.29,5,1.21,4.31
30,Nurnberg,Nürnberger Versicherungscup,6/12/2013,International,Outdoor,Clay,1st Round,3,Halep S.,Min G.,58,182,1040,340,6,0,7,5,,,2,0,Completed,1.2,4.33,1.22,4,1.22,4,1.27,4.17,1.22,4,1.27,4.8,1.22,4.16
30,Nurnberg,Nürnberger Versicherungscup,6/12/2013,International,Outdoor,Clay,1st Round,3,Hercog P.,Zakopalova K.,100,33,672,1470,6,3,4,6,6,1,2,1,Completed,1.57,2.25,1.6,2.25,1.62,2.2,1.61,2.46,1.62,2.25,1.67,2.58,1.61,2.28
30,Nurnberg,Nürnberger Versicherungscup,6/12/2013,International,Outdoor,Clay,1st Round,3,Jankovic J.,Rus A.,16,151,2900,432,6,4,6,2,,,2,0,Completed,1.05,9,1.06,8,1.07,7.5,1.06,12.02,1.07,8,1.09,12.02,1.06,8.57
30,Nurnberg,Nürnberger Versicherungscup,6/12/2013,International,Outdoor,Clay,2nd Round,3,Safarova L.,Torro Flor M.T.,30,64,1500,958,6,4,6,2,,,2,0,Completed,1.44,2.62,1.45,2.65,1.4,2.75,1.47,2.9,1.44,2.75,1.5,3.1,1.45,2.69
30,Nurnberg,Nürnberger Versicherungscup,6/12/2013,International,Outdoor,Clay,2nd Round,3,Dominguez Lino L.,Minella M.,50,77,1210,838,6,1,6,4,,,2,0,Completed,1.33,3.25,1.3,3.3,1.33,3.25,1.33,3.66,1.33,3.25,1.36,3.66,1.32,3.28
30,Nurnberg,Nürnberger Versicherungscup,6/12/2013,International,Outdoor,Clay,2nd Round,3,Voskoboeva G.,Cornet A.,94,23,708,1765,2,6,6,3,6,3,2,1,Completed,2.62,1.44,2.5,1.5,2.75,1.4,2.74,1.52,2.63,1.5,2.84,1.53,2.62,1.47
30,Nurnberg,Nürnberger Versicherungscup,6/12/2013,International,Outdoor,Clay,2nd Round,3,Petkovic A.,Goerges J.,103,36,658,1450,6,1,7,5,,,2,0,Completed,1.36,3,1.4,2.8,1.44,2.62,1.36,3.46,1.44,2.75,1.45,3.46,1.39,2.91
30,Nurnberg,Nürnberger Versicherungscup,6/12/2013,International,Outdoor,Clay,2nd Round,3,Halep S.,Cabeza-Candela E.,58,96,1040,690,6,2,6,1,,,2,0,Completed,1.36,3,,,1.3,3.4,,,,,1.38,3.75,1.34,3.11
30,Nurnberg,Nürnberger Versicherungscup,6/12/2013,International,Outdoor,Clay,2nd Round,3,Jankovic J.,Larsson J.,16,61,2900,1005,6,2,6,0,,,2,0,Completed,1.11,6.5,1.11,6,1.12,5.5,1.13,7.11,,,1.17,7.11,1.12,6.06
30,Nurnberg,Nürnberger Versicherungscup,6/12/2013,International,Outdoor,Clay,2nd Round,3,Hercog P.,Cohen J.,100,138,672,471,6,3,6,3,,,2,0,Completed,1.28,3.5,,,1.2,4.33,1.21,5.04,,,1.4,5.2,1.22,4.27
30,Nurnberg,Nürnberger Versicherungscup,6/12/2013,International,Outdoor,Clay,2nd Round,3,Beck A.,Knapp K.,56,111,1064,598,6,4,6,2,,,2,0,Completed,1.66,2.1,1.68,2.1,1.62,2.2,1.69,2.29,1.73,2.1,1.8,2.35,1.7,2.11
30,Nurnberg,Nürnberger Versicherungscup,6/13/2013,International,Outdoor,Clay,Quarterfinals,3,Halep S.,Voskoboeva G.,58,94,1040,708,6,4,6,1,,,2,0,Completed,1.25,3.75,1.3,3.3,1.29,3.5,1.3,3.97,1.25,3.75,1.36,4,1.29,3.54
30,Nurnberg,Nürnberger Versicherungscup,6/13/2013,International,Outdoor,Clay,Quarterfinals,3,Safarova L.,Hercog P.,30,100,1500,672,7,6,3,6,6,4,2,1,Completed,1.36,3,1.41,2.75,1.36,3,1.46,3,1.36,3,1.46,3.25,1.39,2.92
30,Nurnberg,Nürnberger Versicherungscup,6/13/2013,International,Outdoor,Clay,Quarterfinals,3,Petkovic A.,Beck A.,103,56,658,1064,4,6,6,3,7,5,2,1,Completed,1.16,5,1.25,3.75,1.2,4.33,1.22,5.05,1.22,4,1.29,5.05,1.22,4.2
30,Nurnberg,Nürnberger Versicherungscup,6/13/2013,International,Outdoor,Clay,Quarterfinals,3,Jankovic J.,Dominguez Lino L.,16,50,2900,1210,6,4,6,0,,,2,0,Completed,1.1,7,1.13,5.5,1.17,4.5,1.15,6.55,1.14,5.5,1.17,7.2,1.14,5.67
30,Nurnberg,Nürnberger Versicherungscup,6/14/2013,International,Outdoor,Clay,Semifinals,3,Petkovic A.,Jankovic J.,103,16,658,2900,6,4,6,3,,,2,0,Completed,3.25,1.36,3,1.35,3.25,1.33,3.13,1.43,3.25,1.33,3.65,1.43,3.13,1.35
30,Nurnberg,Nürnberger Versicherungscup,6/14/2013,International,Outdoor,Clay,Semifinals,3,Halep S.,Safarova L.,58,30,1040,1500,6,3,0,6,6,2,2,1,Completed,1.57,2.37,1.55,2.35,1.62,2.2,1.61,2.52,1.62,2.25,1.65,2.75,1.55,2.41
30,Nurnberg,Nürnberger Versicherungscup,6/15/2013,International,Outdoor,Clay,The Final,3,Halep S.,Petkovic A.,58,103,1040,658,6,3,6,3,,,2,0,Completed,2.5,1.53,2.35,1.55,2.38,1.53,2.56,1.59,2.25,1.62,2.75,1.62,2.4,1.55
31,Eastbourne,AEGON International,6/17/2013,Premier,Outdoor,Grass,1st Round,3,Vesnina E.,Ivanovic A.,36,12,1439,2920,2,6,6,4,6,3,2,1,Completed,4.5,1.16,4.15,1.2,4,1.22,3.96,1.29,4,1.22,5,1.29,4.35,1.2
31,Eastbourne,AEGON International,6/17/2013,Premier,Outdoor,Grass,1st Round,3,Bartoli M.,Pennetta F.,15,158,2905,404,6,3,6,2,,,2,0,Completed,1.4,2.75,1.45,2.65,1.44,2.62,1.47,2.89,1.44,2.75,1.49,3,1.42,2.79
31,Eastbourne,AEGON International,6/17/2013,Premier,Outdoor,Grass,1st Round,3,Wickmayer Y.,Mchale C.,51,63,1195,959,6,3,6,4,,,2,0,Completed,1.61,2.2,1.65,2.15,1.73,2,1.85,2.05,1.73,2.1,1.85,2.25,1.72,2.08
31,Eastbourne,AEGON International,6/17/2013,Premier,Outdoor,Grass,1st Round,3,Watson H.,Lepchenko V.,57,27,1085,1566,6,3,6,4,,,2,0,Completed,1.72,2,1.87,1.87,1.91,1.8,1.9,1.99,1.9,1.9,2,2.05,1.85,1.9
31,Eastbourne,AEGON International,6/17/2013,Premier,Outdoor,Grass,1st Round,3,Kirilenko M.,Jovanovski B.,10,40,3436,1395,7,6,6,1,,,2,0,Completed,1.25,3.75,1.3,3.35,1.29,3.5,1.29,3.98,1.29,3.5,1.31,4.45,1.27,3.66
31,Eastbourne,AEGON International,6/18/2013,Premier,Outdoor,Grass,1st Round,3,Safarova L.,Zakopalova K.,28,33,1560,1470,6,4,7,6,,,2,0,Completed,1.66,2.1,1.6,2.25,1.62,2.2,1.85,2.05,1.67,2.2,1.85,2.25,1.68,2.14
31,Eastbourne,AEGON International,6/18/2013,Premier,Outdoor,Grass,1st Round,3,Kerber A.,Cirstea S.,7,22,4915,1760,6,4,6,4,,,2,0,Completed,1.22,4,1.25,3.75,1.25,3.75,1.29,3.94,1.25,3.75,1.29,4.33,1.26,3.79
31,Eastbourne,AEGON International,6/18/2013,Premier,Outdoor,Grass,1st Round,3,Wozniacki C.,Paszek T.,9,29,3565,1552,6,2,2,2,,,1,0,Retired,1.36,3,1.35,3,1.4,2.75,1.44,2.98,1.4,2.88,1.44,3.3,1.39,2.92
31,Eastbourne,AEGON International,6/18/2013,Premier,Outdoor,Grass,1st Round,3,Hsieh S.W.,Konta J.,44,137,1320,476,6,4,6,3,,,2,0,Completed,1.57,2.25,1.65,2.15,1.62,2.2,1.7,2.25,1.67,2.2,1.73,2.35,1.64,2.2
31,Eastbourne,AEGON International,6/18/2013,Premier,Outdoor,Grass,1st Round,3,Baltacha E.,Pliskova Kr.,185,103,319,632,7,5,7,6,,,2,0,Completed,1.72,2,1.7,2.05,1.73,2,1.66,2.35,,,1.75,2.44,1.67,2.15
31,Eastbourne,AEGON International,6/18/2013,Premier,Outdoor,Grass,1st Round,3,Kvitova P.,Niculescu M.,8,49,4435,1225,6,4,6,1,,,2,0,Completed,1.18,4.5,1.2,4.25,1.14,5,1.21,4.96,1.17,5,1.23,5.25,1.19,4.56
31,Eastbourne,AEGON International,6/18/2013,Premier,Outdoor,Grass,1st Round,3,Li N.,Cornet A.,6,30,5155,1545,6,2,6,4,,,2,0,Completed,1.14,5.5,1.15,5,1.17,4.5,1.14,6.49,1.17,5,1.17,6.49,1.14,5.37
31,Eastbourne,AEGON International,6/18/2013,Premier,Outdoor,Grass,1st Round,3,Stosur S.,Petrova N.,14,13,2905,2910,6,2,6,3,,,2,0,Completed,2.1,1.66,2,1.75,1.83,1.83,2.07,1.83,1.9,1.9,2.2,1.9,2.02,1.76
31,Eastbourne,AEGON International,6/18/2013,Premier,Outdoor,Grass,1st Round,3,Makarova E.,Puchkova O.,25,87,1682,770,6,3,6,0,,,2,0,Completed,1.2,4.33,1.17,4.65,1.2,4.33,1.14,6.49,,,1.25,6.49,1.17,4.88
31,Eastbourne,AEGON International,6/18/2013,Premier,Outdoor,Grass,1st Round,3,Robson L.,Beygelzimer Y.,37,187,1430,312,6,3,6,2,,,2,0,Completed,1.25,3.75,1.17,4.65,1.25,3.75,1.21,4.89,,,1.27,4.89,1.24,4
31,Eastbourne,AEGON International,6/18/2013,Premier,Outdoor,Grass,1st Round,3,Hampton J.,Radwanska A.,41,4,1383,6465,7,6,6,2,,,2,0,Completed,3.4,1.3,3.3,1.3,3.4,1.3,3.58,1.33,3,1.36,3.8,1.36,3.35,1.31
31,Eastbourne,AEGON International,6/19/2013,Premier,Outdoor,Grass,2nd Round,3,Li N.,Bartoli M.,6,15,5155,2905,,,,,,,,,Walkover,1.4,2.75,1.4,2.8,1.4,2.75,1.56,2.62,1.4,2.88,1.56,3.2,1.44,2.73
31,Eastbourne,AEGON International,6/19/2013,Premier,Outdoor,Grass,2nd Round,3,Safarova L.,Stosur S.,28,14,1560,2905,7,6,6,3,,,2,0,Completed,2.62,1.44,2.5,1.5,2.38,1.53,2.82,1.49,2.5,1.53,2.92,1.57,2.64,1.47
31,Eastbourne,AEGON International,6/19/2013,Premier,Outdoor,Grass,2nd Round,3,Hampton J.,Hsieh S.W.,41,44,1383,1320,6,4,7,6,,,2,0,Completed,1.18,4.5,1.2,4.25,1.2,4.33,1.27,4.23,1.22,4,1.27,5,1.22,4.16
31,Eastbourne,AEGON International,6/19/2013,Premier,Outdoor,Grass,2nd Round,3,Kirilenko M.,Baltacha E.,10,185,3436,319,4,6,6,4,6,3,2,1,Completed,1.16,5,1.16,4.75,1.22,4,1.24,4.58,1.14,5.5,1.24,5.5,1.18,4.77
31,Eastbourne,AEGON International,6/19/2013,Premier,Outdoor,Grass,2nd Round,3,Wickmayer Y.,Kvitova P.,51,8,1195,4435,3,6,6,4,7,5,2,1,Completed,4,1.22,3.7,1.25,3.5,1.29,4.22,1.27,3.5,1.29,4.45,1.3,3.77,1.26
31,Eastbourne,AEGON International,6/19/2013,Premier,Outdoor,Grass,2nd Round,3,Wozniacki C.,Robson L.,9,37,3565,1430,6,4,6,4,,,2,0,Completed,1.72,2,1.75,2,1.73,2,1.85,2.07,1.73,2.1,1.87,2.18,1.77,2
31,Eastbourne,AEGON International,6/19/2013,Premier,Outdoor,Grass,2nd Round,3,Vesnina E.,Watson H.,36,57,1439,1085,6,1,3,6,6,2,2,1,Completed,1.57,2.25,1.6,2.25,1.57,2.25,1.69,2.3,1.62,2.25,1.69,2.48,1.63,2.23
31,Eastbourne,AEGON International,6/19/2013,Premier,Outdoor,Grass,2nd Round,3,Makarova E.,Kerber A.,25,7,1682,4915,6,3,6,4,,,2,0,Completed,2.5,1.5,2.35,1.55,2.25,1.57,2.65,1.55,2.38,1.57,2.75,1.62,2.42,1.54
31,Eastbourne,AEGON International,6/20/2013,Premier,Outdoor,Grass,Quarterfinals,3,Hampton J.,Safarova L.,41,28,1383,1560,3,6,7,6,6,4,2,1,Completed,1.72,2.1,1.65,2.15,1.8,1.91,1.7,2.32,1.73,2.1,1.8,2.32,1.72,2.08
31,Eastbourne,AEGON International,6/20/2013,Premier,Outdoor,Grass,Quarterfinals,3,Vesnina E.,Li N.,36,6,1439,5155,7,6,6,3,,,2,0,Completed,3.5,1.28,3.25,1.3,3.4,1.3,3.62,1.34,3.25,1.33,3.62,1.38,3.26,1.33
31,Eastbourne,AEGON International,6/20/2013,Premier,Outdoor,Grass,Quarterfinals,3,Wozniacki C.,Makarova E.,9,25,3565,1682,4,6,6,0,6,3,2,1,Completed,1.66,2.1,1.8,1.95,1.73,2,1.79,2.17,1.9,1.9,1.9,2.2,1.79,1.98
31,Eastbourne,AEGON International,6/20/2013,Premier,Outdoor,Grass,Quarterfinals,3,Wickmayer Y.,Kirilenko M.,51,10,1195,3436,6,2,1,6,7,5,2,1,Completed,3.25,1.33,3.3,1.3,3.25,1.33,3.33,1.39,3.25,1.33,3.5,1.44,3.2,1.34
31,Eastbourne,AEGON International,6/21/2013,Premier,Outdoor,Grass,Semifinals,3,Hampton J.,Wozniacki C.,41,9,1383,3565,6,7,7,5,6,3,2,1,Completed,2.5,1.53,2.35,1.55,2.38,1.57,2.52,1.61,2.38,1.57,2.7,1.67,2.4,1.55
31,Eastbourne,AEGON International,6/21/2013,Premier,Outdoor,Grass,Semifinals,3,Vesnina E.,Wickmayer Y.,36,51,1439,1195,6,2,6,0,,,2,0,Completed,1.57,2.37,1.6,2.2,1.62,2.25,1.6,2.55,1.62,2.25,1.69,2.55,1.61,2.29
31,Eastbourne,AEGON International,6/22/2013,Premier,Outdoor,Grass,The Final,3,Vesnina E.,Hampton J.,36,41,1439,1383,6,2,6,1,,,2,0,Completed,1.61,2.3,1.6,2.25,1.62,2.25,1.65,2.44,1.62,2.25,1.67,2.56,1.61,2.28
32,'s-Hertogenbosch,Topshelf Open,6/16/2013,International,Outdoor,Grass,1st Round,3,Medina Garrigues A.,Bertens K.,80,59,830,1025,6,1,6,2,,,2,0,Completed,1.9,1.8,1.8,1.9,1.83,1.83,1.98,1.91,1.9,1.9,2.1,2,1.86,1.89
32,'s-Hertogenbosch,Topshelf Open,6/16/2013,International,Outdoor,Grass,1st Round,3,Radwanska U.,Govortsova O.,38,72,1430,880,6,2,6,0,,,2,0,Completed,1.33,3.25,1.4,2.8,1.36,3,1.38,3.3,1.44,2.75,1.45,3.45,1.38,2.96
32,'s-Hertogenbosch,Topshelf Open,6/16/2013,International,Outdoor,Grass,1st Round,3,Krajicek M.,Soler Espinosa S.,829,73,17,874,7,5,6,4,,,2,0,Completed,1.66,2.1,1.65,2.15,1.83,1.83,1.74,2.2,1.8,2,1.83,2.25,1.72,2.06
32,'s-Hertogenbosch,Topshelf Open,6/17/2013,International,Outdoor,Grass,1st Round,3,Davis L.,Hlavackova A.,88,95,763,699,6,3,6,4,,,2,0,Completed,3,1.36,3,1.35,3,1.36,2.98,1.44,3.25,1.33,3.25,1.45,2.95,1.38
32,'s-Hertogenbosch,Topshelf Open,6/17/2013,International,Outdoor,Grass,1st Round,3,Begu I.,Mestach A.S.,60,184,1015,331,6,7,6,3,6,4,2,1,Completed,2.1,1.66,2,1.75,2.1,1.67,2.29,1.68,2.25,1.62,2.32,1.75,2.14,1.68
32,'s-Hertogenbosch,Topshelf Open,6/17/2013,International,Outdoor,Grass,1st Round,3,Voegele S.,Putintseva Y.,52,90,1191,744,7,5,4,6,7,5,2,1,Completed,2,1.72,2,1.75,2.1,1.67,2.05,1.85,2.1,1.73,2.17,1.85,2.04,1.74
32,'s-Hertogenbosch,Topshelf Open,6/17/2013,International,Outdoor,Grass,1st Round,3,Suarez Navarro C.,Larsson J.,19,62,2095,965,6,3,6,2,,,2,0,Completed,1.28,3.5,1.35,3,1.4,2.75,1.33,3.58,1.36,3,1.4,3.58,1.34,3.19
32,'s-Hertogenbosch,Topshelf Open,6/17/2013,International,Outdoor,Grass,1st Round,3,Cibulkova D.,Dominguez Lino L.,18,54,2140,1140,6,1,6,7,7,6,2,1,Completed,1.28,3.5,1.3,3.25,1.29,3.5,1.28,4.02,1.22,4,1.35,4.02,1.28,3.57
32,'s-Hertogenbosch,Topshelf Open,6/17/2013,International,Outdoor,Grass,1st Round,3,Arvidsson S.,Morita A.,77,50,840,1224,3,6,6,2,6,4,2,1,Completed,2.75,1.4,2.55,1.45,2.38,1.53,2.68,1.52,2.5,1.53,2.9,1.55,2.62,1.47
32,'s-Hertogenbosch,Topshelf Open,6/17/2013,International,Outdoor,Grass,1st Round,3,Halep S.,Beck A.,45,55,1290,1116,6,1,2,6,6,3,2,1,Completed,1.72,2,1.8,1.95,1.67,2.1,1.79,2.12,1.8,2,1.91,2.16,1.79,1.98
32,'s-Hertogenbosch,Topshelf Open,6/17/2013,International,Outdoor,Grass,1st Round,3,Pironkova T.,Mladenovic K.,65,39,940,1411,6,4,6,4,,,2,0,Completed,2,1.72,2,1.75,1.83,1.83,2.09,1.83,2,1.8,2.22,1.83,2,1.77
32,'s-Hertogenbosch,Topshelf Open,6/17/2013,International,Outdoor,Grass,1st Round,3,Muguruza G.,Barthel M.,70,31,903,1500,7,5,1,6,6,2,2,1,Completed,2.25,1.57,2.25,1.6,2.38,1.53,2.33,1.67,2.25,1.62,2.38,1.7,2.25,1.61
32,'s-Hertogenbosch,Topshelf Open,6/17/2013,International,Outdoor,Grass,1st Round,3,Rybarikova M.,Rus A.,43,151,1331,432,7,5,6,2,,,2,0,Completed,1.16,5,1.18,4.5,1.22,4,1.23,4.63,1.22,4,1.23,5.2,1.19,4.58
32,'s-Hertogenbosch,Topshelf Open,6/18/2013,International,Outdoor,Grass,1st Round,3,Vinci R.,Kanepi K.,11,46,3060,1280,6,3,6,3,,,2,0,Completed,1.61,2.2,1.5,2.45,1.53,2.38,1.68,2.3,1.62,2.25,1.68,2.65,1.58,2.32
32,'s-Hertogenbosch,Topshelf Open,6/18/2013,International,Outdoor,Grass,1st Round,3,Tsurenko L.,Hantuchova D.,78,48,839,1230,5,0,,,,,0,0,Retired,2.75,1.4,2.8,1.4,2.75,1.4,3.18,1.4,2.88,1.4,3.3,1.44,2.87,1.4
32,'s-Hertogenbosch,Topshelf Open,6/18/2013,International,Outdoor,Grass,1st Round,3,Flipkens K.,Schiavone F.,20,42,1978,1355,3,6,6,3,6,0,2,1,Completed,1.66,2.1,1.7,2.05,1.73,2,1.84,2.06,1.67,2.2,1.85,2.2,1.72,2.07
32,'s-Hertogenbosch,Topshelf Open,6/18/2013,International,Outdoor,Grass,2nd Round,3,Suarez Navarro C.,Arvidsson S.,19,77,2095,840,6,3,6,4,,,2,0,Completed,1.33,3.25,1.35,3,1.33,3.25,1.32,3.73,1.29,3.5,1.35,3.73,1.32,3.29
32,'s-Hertogenbosch,Topshelf Open,6/18/2013,International,Outdoor,Grass,2nd Round,3,Pironkova T.,Begu I.,65,60,940,1015,7,6,6,2,,,2,0,Completed,1.36,3,1.35,3,1.36,3,1.34,3.6,1.36,3,1.4,3.6,1.34,3.16
32,'s-Hertogenbosch,Topshelf Open,6/18/2013,International,Outdoor,Grass,2nd Round,3,Radwanska U.,Rybarikova M.,38,43,1430,1331,4,3,,,,,0,0,Retired,2,1.72,1.9,1.85,2,1.73,2.15,1.79,2,1.8,2.26,1.87,1.99,1.78
32,'s-Hertogenbosch,Topshelf Open,6/19/2013,International,Outdoor,Grass,2nd Round,3,Tsurenko L.,Voegele S.,78,52,839,1191,6,1,7,6,,,2,0,Completed,2.25,1.57,2.15,1.65,2.1,1.67,2.2,1.75,2.2,1.67,2.25,1.77,2.14,1.68
32,'s-Hertogenbosch,Topshelf Open,6/19/2013,International,Outdoor,Grass,2nd Round,3,Muguruza G.,Davis L.,70,88,903,763,6,2,6,0,,,2,0,Completed,1.44,2.62,1.5,2.45,1.57,2.25,1.49,2.84,1.53,2.5,1.57,2.84,1.51,2.52
